Reaction ID,RXN type,Reactant(s)
31642382,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'Brc1ccc(-c2nc3ccccc3[nH]2)cc1']"
31642407,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'Cn1c(-c2ccc(Br)cc2)nc2ccccc21']"
31642408,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CCCCn1c(-c2ccc(Br)cc2)nc2ccccc21']"
31831923,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'Cc1ncc(-c2ccc(Cl)cc2)n1C']"
31912623,inter_rxn_one_to_beta,"['C=Cc1cc2ccc(N(CC)CC)cc2oc1=O', 'O=[N+]([O-])c1ccc(Br)cc1']"
31912640,inter_rxn_one_to_beta,"['C=Cc1cc2ccc(OC)cc2oc1=O', 'O=[N+]([O-])c1ccc(Br)cc1']"
31938259,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'O=c1oc2ccccc2cc1Br']"
32094373,inter_rxn_one_to_beta,"['C=CC(=O)OCCCC', 'O=C(C=CC=Cc1ccccc1)C(I)=C1SCCS1']"
32248419,inter_rxn_one_to_beta,"['C=CC(=O)OCCCC', 'CCOC(=O)c1ccc2oc3c(I)cc(Cl)cc3c2c1']"
32352830,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'CC(=O)c1cn(-c2ccccc2)nc1OS(=O)(=O)C(F)(F)F']"
32352835,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'CC(=O)c1cn(-c2ccccc2)nc1OS(=O)(=O)C(F)(F)F']"
32466243,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'Cc1ccc2c(Br)cccc2n1']"
32492163,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'Cc1ccc(S[C@]2(C(N)=O)CC(=O)N(Cc3ccccc3)[C@@H]2c2ccccc2I)cc1']"
32546774,inter_rxn_one_to_beta,"['C=CC(O)c1cc(OC)c(OC)cc1Br', 'COc1cccc(I)c1']"
32546779,inter_rxn_one_to_beta,"['C=CC(O)c1cc(OC)c(OC)c(OC)c1Br', 'COc1ccc(I)cc1OC']"
32546799,inter_rxn_one_to_beta,"['C=CC(O)c1ccccc1Br', 'COc1ccc(I)cc1OC']"
32701192,inter_rxn_one_to_beta,"['C=CCC(C(C)=O)C(=O)OCC', 'Cc1ccc(Br)cc1']"
32916057,inter_rxn_one_mixture,"['C=CCNC(=O)OC(C)(C)C', 'Brc1ccc2ccccc2c1']"
32916077,inter_rxn_one_mixture,"['C=CCNC(=O)OC(C)(C)C', 'CC(C)CC(=O)c1cccc(Br)c1']"
32953462,inter_rxn_one_to_beta,"['C=Cc1ccncc1', 'CCCCn1c2ccccc2c2cc(Br)ccc21']"
33137679,inter_rxn_one_to_beta,"['C=Cc1ccc(CNC(=O)OC(C)(C)C)cc1', 'Cc1noc(-c2ccccc2)c1I']"
33219363,inter_rxn_one_to_alpha,"['C=CC[Si](C)(C)C', 'COc1ccc(OS(=O)(=O)C(F)(F)F)cc1']"
33339602,inter_rxn_one_to_beta,"['C=Cc1ccc(OC)cc1', 'Brc1ccsc1']"
33339605,inter_rxn_one_to_beta,"['C=Cc1ccc(OC)cc1', 'FC(F)(F)c1cccc(Br)c1']"
33339607,inter_rxn_one_to_beta,"['C=Cc1ccc(OC)cc1', 'N#Cc1cccc(Br)c1']"
33339609,inter_rxn_one_to_beta,"['C=Cc1ccc(OC)cc1', 'COC(=O)c1cccc(Br)c1']"
33462115,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'O=Cc1ccccc1-c1cc(Cl)ccc1C=O']"
33510443,inter_rxn_one_to_alpha,"['C=CC1CCCCC1', 'Cc1ccccc1OS(=O)(=O)C(F)(F)F']"
33510454,inter_rxn_one_to_alpha,"['C=CCO', 'CC(C)(C)c1ccccc1OS(=O)(=O)C(F)(F)F']"
33510459,inter_rxn_one_to_alpha,"['C=CC(C)(C)C', 'Cc1ccccc1OS(=O)(=O)C(F)(F)F']"
33510461,inter_rxn_one_to_alpha,"['C=CCC(C)C', 'Cc1ccccc1OS(=O)(=O)C(F)(F)F']"
33510467,inter_rxn_one_to_alpha,"['C=CCCCCCC', 'Cc1ccccc1OS(=O)(=O)C(F)(F)F']"
33510477,inter_rxn_one_to_alpha,"['C=CCCCCCC', 'N#Cc1ccccc1OS(=O)(=O)C(F)(F)F']"
33510478,inter_rxn_one_to_alpha,"['C=CCCCCCC', 'Cc1ccc(C)c(OS(=O)(=O)C(F)(F)F)c1']"
33510521,inter_rxn_one_to_alpha,"['C=CCCOCc1ccccc1', 'Cc1ccccc1OS(=O)(=O)C(F)(F)F']"
33583848,inter_rxn_one_to_beta,"['C=Cc1ccc(Br)cc1', 'Brc1ccc2ccccc2c1']"
33610665,inter_rxn_one_to_beta,"['C=Cc1ccc(OCC)cc1', 'O=[N+]([O-])c1ccc(I)cc1CO']"
33722030,inter_rxn_one_to_beta,"['C=CS(=O)(=O)NC1CCCCC1', 'CC(C)(C)OC(=O)NCc1cc2c(cc1Br)OCO2']"
33722057,inter_rxn_one_to_beta,"['C=CS(=O)(=O)NCc1ccc(Cl)cc1', 'CC(C)(C)OC(=O)NCc1cc(F)ccc1Br']"
33763646,inter_rxn_one_to_beta,"['C=Cc1ccc(C(=O)OC)cc1', 'COc1ccc(-c2oc3c(c2I)C(O)CC3)cc1']"
34143793,inter_rxn_one_to_beta,"['C=Cc1ccc(Br)cc1', 'Ic1ccc(N(c2ccccc2)c2ccccc2)cc1']"
34385998,inter_rxn_one_to_beta,"['C=CC(=O)OCc1ccccc1', 'O=C1CO[C@H]2Cc3ccc(Br)cc3[C@H]2N1O']"
35046651,inter_rxn_one_to_beta,"['C=Cc1cc2c(c(=O)n(C)c(=O)n2C)n1C', 'CC(=O)c1cccc(Br)c1']"
35046660,inter_rxn_one_to_beta,"['C=Cc1cc2c(c(=O)n(C)c(=O)n2C)n1C', 'Brc1ccncc1']"
35047615,inter_rxn_one_to_beta,"['C=CS(N)(=O)=O', 'Nc1cc(-c2cccc(Br)c2)ncn1']"
35176622,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CCc1cccc(CC)c1Br']"
35374463,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc(C2=Cc3nc4ccccc4cc3C(CC(C)=O)N2c2ccc(Br)cc2)cc1']"
35425164,inter_rxn_one_to_beta,"['C=CC(=O)OCCO', 'Brc1ccc2ccc3cccc4ccc1c2c34']"
35934073,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CS(=O)(=O)N(Cc1ccccc1)c1oc2ccccc2c1I']"
36018156,inter_rxn_one_to_beta,"['C=CC#N', 'COc1ccc2c(c1)CCC(I)=C2NC(C)=O']"
36292016,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'F[B-](F)(F)c1ccc(Br)s1']"
36460704,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'Oc1cc(I)cc2c1ccn2Cc1ccccc1']"
36464652,inter_rxn_one_to_alpha,"['C=Cc1ccc(Cl)cc1', 'CC(C)(C)c1ccc(Br)cc1']"
36503858,inter_rxn_one_to_beta,"['C=Cc1ccc(C#N)c(C#N)c1', 'Ic1ccc2c(c1)C1c3cccc4cccc(c34)C21']"
36533777,inter_rxn_one_to_beta,"['C=C[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)[C@H](C)O[Si](CC)(CC)CC', 'CCOC(=O)/C=C/Br']"
36661699,inter_rxn_one_to_beta,"['C=CCNC(=O)COC', 'Cc1ccc(Oc2ccc(Nc3ncnc4ccc(I)cc34)cc2C)cn1']"
36796945,inter_rxn_one_to_beta,"['C=Cc1nc(C#N)c(C#N)n1C', 'CN(C)c1ccc(-c2nc(-c3ccc(I)cc3)n(C)c2-c2ccc(N(C)C)cc2)cc1']"
36809643,inter_rxn_one_to_beta,"['C=CC[C@@H]1O[C@H](CNC(=O)OC(C)(C)C)[C@H]2OC(CC)(CC)O[C@@H]12', 'COc1ccc2[nH]cc(C3=C(Br)C(=O)NC3=O)c2c1']"
36902182,inter_rxn_one_to_beta,"['C=CS(=O)c1ccccc1', 'COc1ccc(Br)cc1']"
36902194,inter_rxn_one_to_beta,"['C=CS(=O)c1ccccc1', 'COc1c(C)c(Br)c(OC)c2ccccc12']"
36902195,inter_rxn_one_to_beta,"['C=CSc1ccccc1', 'Brc1ccccc1']"
36902202,inter_rxn_one_to_beta,"['C=CSc1ccccc1', 'COc1ccc(Br)cc1']"
36902204,inter_rxn_one_to_beta,"['C=CSc1ccccc1', 'O=[N+]([O-])c1ccc(Br)cc1']"
37004619,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'C=C(c1cc(OC)c(OC)c(OC)c1)c1oc2cc(OC)c(I)cc2c1C']"
37024717,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'Clc1cc(Br)cc2c1NCCC2']"
37024722,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'Cc1ncc(-c2ccc(Br)cc2)o1']"
37024723,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'FC(F)(F)c1ccc(Br)cn1']"
37067360,inter_rxn_one_to_alpha,"['C=CCNC(=O)OC(C)(C)C', 'N#Cc1ccccc1Cl']"
37067364,inter_rxn_one_to_alpha,"['C=CCNC(=O)OC(C)(C)C', 'Clc1ccccc1']"
37067371,inter_rxn_one_to_beta,"['C=CCN(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C', 'Clc1cnc2ccccc2c1']"
37067372,inter_rxn_one_to_alpha,"['C=CCNC(=O)OC(C)(C)C', 'Clc1cnc2ccccc2c1']"
37067373,inter_rxn_one_to_alpha,"['C=CCNC(=O)OCc1ccccc1', 'Clc1cnc2ccccc2c1']"
37067375,inter_rxn_one_to_beta,"['C=CCN(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C', 'Clc1cccs1']"
37067386,inter_rxn_one_to_alpha,"['C=CCNC(=O)OC(C)(C)C', 'O=Cc1cccc(Cl)c1']"
37067388,inter_rxn_one_to_alpha,"['C=CCNC(=O)OC(C)(C)C', 'Clc1ccc2ccccc2c1']"
37067389,inter_rxn_one_to_alpha,"['C=CCNC(=O)OC(C)(C)C', 'N#Cc1cccc(Cl)c1']"
37067403,inter_rxn_one_to_beta,"['C=CCN(C(C)=O)C(=O)OC(C)(C)C', 'COC(=O)c1ccc(Cl)cc1']"
37067412,inter_rxn_one_to_alpha,"['C=CCNC(=O)OCc1ccccc1', 'N#Cc1ccc(Cl)cc1']"
37384833,inter_rxn_one_to_beta,"['C=CC[C@]1(O[Si](C)(C)C)CC(=O)O[C@@H](CC)[C@@H]1C', 'C/C(=C\\I)[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)[C@@H](O)[C@H](C)O']"
37879160,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'O=S(=O)(c1cccc(Br)c1)n1ccc2ccncc21']"
37879168,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'O=S(=O)(c1cccc(Br)c1)N1CCc2cccnc21']"
37879204,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'O=S(=O)(c1ccc(Br)cc1)N1CCc2cccnc21']"
37892634,inter_rxn_one_to_beta,"['C=CCOc1ccccc1C', 'Ic1ccccc1']"
37892638,inter_rxn_one_to_beta,"['C=CCOc1ccc(Cl)cc1', 'COc1ccc(I)cc1']"
37892640,inter_rxn_one_to_beta,"['C=CCOc1cccc(C)c1', 'COc1ccc(I)cc1']"
37892642,inter_rxn_one_to_beta,"['C=CCOc1ccccc1C', 'Cc1ccc(I)cc1']"
37892646,inter_rxn_one_to_beta,"['C=CCOc1ccccc1', 'COc1ccccc1I']"
37892721,inter_rxn_one_to_beta,"['C=CCOc1ccccc1', 'COc1ccc(Br)cc1']"
38002701,inter_rxn_one_to_beta,"['C=Cc1ccc(Cl)cc1', 'N#Cc1ccc(I)cc1']"
38253998,inter_rxn_one_to_beta,"['C=CC#N', 'CCOC(=O)Nc1ccccc1C1=C(I)CCN1S(=O)(=O)c1ccc(C)cc1']"
38571054,inter_rxn_one_to_beta,"['C=Cc1cccc2ccccc12', 'Nc1ccccc1Br']"
38571098,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'Nc1cc([N+](=O)[O-])ccc1Br']"
38571102,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'Nc1ccc([N+](=O)[O-])cc1Br']"
38574787,inter_rxn_one_to_alpha,"['C=COCC', 'C/C1=C/CC[C@](C)(O[Si](C)(C)C(C)(C)C)[C@H]2C=C(OS(=O)(=O)C(F)(F)F)[C@@H](C1)O2']"
38591211,inter_rxn_one_to_beta,"['C=CC(=O)OCc1ccccc1', 'Nc1cc(F)cnc1Cl']"
38857161,inter_rxn_one_to_beta,"['C=CC(=O)OCC(C)C', 'O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I']"
38857162,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I']"
38857164,inter_rxn_one_to_beta,"['C=CC(=O)OCCO', 'O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I']"
39316641,inter_rxn_one_to_beta,"['C=CC1CCCCC1', 'Nc1ccccc1Br']"
39362989,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'C[C@H]1CN(Cc2ccc(Br)cc2)C[C@@H](C)N1C']"
39415178,inter_rxn_one_to_beta,"['C=C[C@@H](CCCCCCCC(=O)OC)O[Si](C)(C)C(C)(C)C', 'CCC1=C(Br)CCC1=O']"
39435074,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'CCOc1nc(N)cnc1I']"
39458327,inter_rxn_one_to_beta,"['C=Cc1ccc(OC)cc1', 'COC(=O)Cn1c(=O)c(Cl)nc2ccccc21']"
39458345,inter_rxn_one_to_beta,"['C=Cc1ccc(O)cc1', 'COC(=O)Cn1c(=O)c(Cl)nc2ccc(F)cc21']"
39532010,inter_rxn_one_to_beta,"['C=CC(=O)N(C(C)C)C(C)C', 'CC(C)(C)OC(=O)c1ccccc1Br']"
39593361,inter_rxn_one_to_alpha,"['C=CCNC(=O)c1ccccc1', 'Brc1cccnc1']"
39619081,inter_rxn_one_to_beta,"['C=CC#N', 'CN(C(=O)CNC(=O)OC(C)(C)C)c1ccccc1I']"
39619240,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'CC(C)(C)OC(=O)NCC(=O)N(Cc1ccccc1)c1ccccc1I']"
39619268,inter_rxn_one_to_beta,"['C=CC(=O)OCc1ccccc1', 'CC(C)(C)OC(=O)NCC(=O)N(Cc1ccccc1)c1ccccc1I']"
39761511,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'CCN(CC)c1ccc2cc(Br)c(=O)oc2c1']"
39895956,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'Fc1cc(C(F)(F)F)cc(F)c1Br']"
39895957,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'FC(F)(F)c1ccc(I)c(Cl)c1']"
39995161,inter_rxn_one_to_beta,"['C=CS(C)(=O)=O', 'CS(=O)(=O)CCN(Cc1ccccc1I)c1ccccc1']"
40312619,inter_rxn_one_to_beta,"['C=CC(N)=O', 'CCc1ccc(I)cc1']"
40312666,inter_rxn_one_to_beta,"['C=CC(N)=O', 'Ic1cccs1']"
40724781,inter_rxn_one_to_beta,"['C=C/C=C/C(=O)N(CCCC)CCCC', 'Brc1ccsc1']"
40724783,inter_rxn_one_to_beta,"['C=C/C=C/C(=O)N(CCCC)CCCC', 'CCOC(=O)c1ccc(Br)cc1']"
40957476,inter_rxn_one_to_alpha,"['C=CCCO', 'Cc1cccc(OS(=O)(=O)C(F)(F)F)c1[N+](=O)[O-]']"
41187101,inter_rxn_one_to_beta,"['C=Cc1c(F)c(F)c(F)c(F)c1F', 'N#Cc1ccc(I)c2ccccc12']"
41254190,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'O=c1c2ccccc2nc2cc(-c3ccc(Br)cc3)c3ccccc3n12']"
41267857,inter_rxn_one_to_beta,"['C=Cc1ccccc1OC', 'Brc1ccccn1']"
41267862,inter_rxn_one_to_beta,"['C=Cc1cccc(OC)c1', 'Brc1ccccn1']"
41267874,inter_rxn_one_to_beta,"['C=Cc1ccncc1', 'Nc1ccccc1Br']"
41267875,inter_rxn_one_to_beta,"['C=Cc1ccncc1', 'Nc1cccc(Br)c1']"
41525910,inter_rxn_one_to_beta,"['C=Cc1cccnc1', 'Cn1ccc(Br)n1']"
41719146,inter_rxn_one_to_beta,"['C=CC(=O)Nc1cccc2cccnc12', 'CCc1ccc(I)cc1']"
41719174,inter_rxn_one_to_beta,"['C=CC(=O)Nc1cccc2cccnc12', 'Cc1cc(C)cc(I)c1']"
41719181,inter_rxn_one_to_beta,"['C=CC(=O)NC(C)c1ccccc1', 'CCc1ccc(I)cc1']"
41726157,inter_rxn_one_to_beta,"['C=CB1OC(C)CC(C)(C)O1', 'C=CI']"
41730709,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CS(=O)(=Nc1nc2ccccc2cc1Br)c1ccccc1']"
42197862,inter_rxn_one_to_beta,"['C=CC(=O)O', 'Brc1ccc(C2(c3ccccc3)OCCO2)cc1']"
42666090,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'O=C1C=CC(=O)c2c(I)cccc21']"
42771962,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc([C@@H](C)NS(=O)(=NS(=O)(=O)c2ccc(C)cc2)c2ccc(C)cc2)cc1I']"
42771963,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'Cc1ccc(S(=O)(=O)N=S(=O)(N[C@H](C)c2ccc(I)cc2)c2ccc(C)cc2)cc1']"
42817616,inter_rxn_one_to_beta,"['C=CC(=O)OCCCC', 'Cn1cc(I)c(=O)c2ccccc21']"
42960749,inter_rxn_one_to_beta,"['C=CCC(=O)OC', 'COc1c(Br)cc2c3c(cccc13)OC(C)(C)O2']"
42987403,inter_rxn_one_to_beta,"['C=CCNS(=O)(=O)c1ccc(C)cc1', 'Brc1cccs1']"
43234363,inter_rxn_one_to_beta,"['C=CC12CCC(NC(=O)OC(C)(C)C)(CC1)CO2', 'COc1ccc2ncc(Cl)c(Br)c2n1']"
43562360,inter_rxn_one_to_beta,"['C=CC(=O)N(C)C', 'CN(C)c1ccc2cc(Br)ccc2c1']"
43568815,inter_rxn_one_to_beta,"['C=Cc1ccc(OC)cc1', 'CSc1oc2ccc(Br)cc2c1-c1ccccc1']"
43841599,inter_rxn_one_to_beta,"['C=CCCCCN1C(=O)c2ccccc2C1=O', 'FC(F)(F)c1cc(Br)c2cccc(C(F)(F)F)c2n1']"
44148226,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'O=Cc1cc(Cl)ccc1Br']"
44148228,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'O=Cc1cc(F)ccc1Br']"
44698889,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CCc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(Br)cc1']"
44698910,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'Cc1ccc(F)cc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(Br)cc1']"
44787106,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'Brc1ccc2ncccc2c1']"
45033630,inter_rxn_one_to_beta,"['C=CS(=O)(=O)F', 'Cc1ccccc1I']"
45033657,inter_rxn_one_to_beta,"['C=CS(=O)(=O)F', 'Ic1ccsc1']"
45033674,inter_rxn_one_to_beta,"['C=CS(=O)(=O)F', 'Fc1ccccc1/C=C/I']"
45033675,inter_rxn_one_to_beta,"['C=CS(=O)(=O)F', 'Clc1ccccc1/C=C/I']"
45033707,inter_rxn_one_to_beta,"['C=CS(=O)(=O)F', 'FC(F)(F)c1ccc(I)cc1']"
45077877,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'FC(F)(F)c1ccccc1Br']"
45077880,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'FC(F)(F)c1cccc(Br)c1']"
45077887,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'Fc1cc(Br)ccc1CN1CCOCC1']"
45077892,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'Brc1cccnc1']"
45077893,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'Brc1ccncc1']"
45077895,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'O=C1COc2cc(Br)ccc2N1']"
45077899,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'Cn1nnnc1-c1ccc(Br)cn1']"
45077900,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'CC(C)(C)OC(=O)Nc1ccc(Br)cn1']"
45077901,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'CC(C)(C)OC(=O)N1CCN(c2ccc(Br)cn2)CC1']"
45189079,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc2c(c1)CCN(c1cccc(C(C)C)c1)C2(C)c1ccc(Br)cc1']"
45189090,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc2c(c1)CCN(c1ccc(C)c(F)c1)C2(C)c1ccc(Br)cc1']"
45189115,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CCCCCc1ccc(N2CCc3cc(OC)ccc3C2(C)c2ccc(Br)cc2)cc1']"
45189126,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc2c(c1)CCN(c1ccc(C3CCC3)cc1)C2(C)c1ccc(Br)cc1']"
45189137,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc2c(c1)CCN(c1ccc(CC(F)(F)F)cc1)C2(C)c1ccc(Br)cc1']"
45189511,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COc1ccc2c(c1)CCN(c1ccc(C(C)C)cc1)C2(c1ccc(Br)cc1)C(F)(F)F']"
45238400,inter_rxn_one_to_beta,"['C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1', 'Brc1ccc(-c2nc3ccccc3s2)cc1']"
45274473,inter_rxn_one_to_beta,"['C=CCC1(O)CCN(C(=O)OC(C)(C)C)CC1', 'CCc1nn2c(C)cc(C)nc2c1Cc1ccc(Br)cc1']"
45486025,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'COc1cc(Br)c(-c2cc3ccccc3o2)cc1OC']"
45696453,inter_rxn_one_to_beta,"['C=CCNC(=O)c1cc(C)on1', 'Ic1ccc2c(c1)OCCO2']"
45696470,inter_rxn_one_to_beta,"['C=CCNC(=O)c1cc(C)on1', 'Brc1ccc(I)cc1']"
45696480,inter_rxn_one_to_beta,"['C=CCNC(=O)c1ccccn1', 'COc1ccc(I)cc1']"
45704546,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'COn1c(=O)c2ccccc2c2cc(Br)ccc21']"
45743316,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'C=C(C(=O)OC)C1C(I)=C(c2ccccc2)C2(C=CC(=O)C=C2)N1S(C)(=O)=O']"
46084729,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'CC(C)(C)OC(=O)n1cc(C=O)c2c(Br)cccc21']"
46084730,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'CC(C)(C)OC(=O)n1cc(C=O)c2c(Br)cccc21']"
46301683,inter_rxn_one_to_beta,"['C=CCCP(=O)(OC)OC', 'Ic1ccccc1']"
46301685,inter_rxn_one_to_beta,"['C=CCCP(=O)(OC)OC', 'Fc1ccc(I)cc1']"
46301686,inter_rxn_one_to_beta,"['C=CCCP(=O)(OC)OC', 'Cc1ccc(I)cc1']"
46301687,inter_rxn_one_to_beta,"['C=CCCP(=O)(OC)OC', 'COc1ccc(I)cc1']"
46448222,inter_rxn_one_to_beta,"['C=Cc1ccc(C)cc1', 'CCCCn1c2ccc(Br)cc2c2cc(C=Cc3ccc(Cl)cc3)ccc21']"
46448226,inter_rxn_one_to_beta,"['C=Cc1ccc(OC)cc1', 'CCCCn1c2ccc(Br)cc2c2cc(C=Cc3ccc(Cl)cc3)ccc21']"
46500480,inter_rxn_one_to_beta,"['C=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1', 'FS(F)(F)(F)(F)c1ccc(Br)cc1']"
46630563,inter_rxn_one_to_beta,"['C=C/C=C/C1CCCCN1S(=O)(=O)c1ccc(C)cc1', 'Clc1ccc(I)cn1']"
46641246,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'IC1=C(c2ccccc2)c2c(ccc3ccccc23)OC1(c1ccccc1)c1ccccc1']"
46707017,inter_rxn_one_to_beta,"['C=CP(=O)(OC(C)C)OC(C)C', 'Cc1ccc(Br)cc1']"
47150636,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'COc1ccc(I)cc1']"
47150661,inter_rxn_one_to_beta,"['C=CB1OC(C)(C)C(C)(C)O1', 'Brc1ccc2c(c1)OCO2']"
47833377,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'Cc1cc(O)c(Br)cc1C#N']"
48157344,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'Cc1ccc([S@](=O)c2ccc(C)cc2Br)cc1']"
48160081,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'Brc1c2ccccc2c(-c2ccccc2)c2cc3ccccc3cc12']"
48473640,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COC(=C1C2CC3CC(C2)CC1C3)c1cc(O)c(I)cc1CO']"
48621044,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'C/C(=N\\c1c(C(C)C)cccc1C(C)C)n1ncc2ccc(Br)cc21']"
48682660,inter_rxn_one_to_beta,"['C=Cc1ccccc1', 'Cc1ccc(Br)c2nnnn12']"
48830783,inter_rxn_one_to_beta,"['C=Cc1ccc(SC)cc1', 'Clc1c2ccc(Br)cc2nc2c1oc1ccccc12']"
48830789,inter_rxn_one_to_beta,"['C=Cc1ccc(SC)cc1', 'Clc1c2ccc(Br)cc2nc2c1[nH]c1ccccc12']"
49089490,inter_rxn_one_to_beta,"['C=CC(=O)OC', 'COC(=O)[C@@H](C/C=C/B1OC(C)(C)C(C)(C)O1)c1ccc(Br)c2ccccc12']"
49109270,inter_rxn_one_to_beta,"['C=CC(=O)OC(C)(C)C', 'COc1ccc(C(=O)c2ccc3c(ccn3Cc3ccc(Br)cc3)c2)cc1']"
49399683,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'CCCCc1c(I)c(-c2ccccc2)n(C(=O)OC(C)(C)C)c1-c1ccccc1']"
49790683,inter_rxn_one_to_beta,"['C=Cc1ccc(OC)cc1', 'COc1cc(Br)c(C=O)cc1OC']"
49790896,inter_rxn_one_to_beta,"['C=Cc1ccc(OC)cc1', 'COc1cc(Br)c(C=O)c(OC)c1']"
49865908,inter_rxn_one_to_beta,"['C=CC1(C(=O)OCC)CCC(=O)CC1', 'C[C@@H](NC(=O)OC(C)(C)C)c1ccc2ccc(Br)cc2n1']"
49870317,inter_rxn_one_to_beta,"['C=CC(=O)OCC', 'O=C(c1cnccc1-c1ccccc1OS(=O)(=O)C(F)(F)F)N(Cc1ccccc1)Cc1ccccc1']"
